created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2023-01-25T12:00:00+01:00,192,429.52151,5.04591,2167.32520,463.51669,5.08388,2356.46289,27.37888,-26.78869,,,,
2023-01-25T12:00:35+01:00,193,423.77002,5.03641,2134.28027,453.46796,5.20724,2361.31567,27.42846,-26.64869,,,,
2023-01-25T12:01:09+01:00,194,417.53732,5.21198,2176.19678,455.86096,5.10761,2328.35913,27.47925,-26.50439,,,,
2023-01-25T12:02:03+01:00,195,424.24939,5.01742,2128.63794,497.93024,5.04116,2510.14551,27.52690,-26.36818,,,,
2023-01-25T12:02:35+01:00,196,406.98514,5.16455,2101.89355,462.55988,5.02692,2325.25000,27.60438,-26.14494,,,,
2023-01-25T12:03:07+01:00,197,417.53732,5.13133,2142.52368,467.82172,4.95094,2316.15747,27.65000,-26.01244,,,,
2023-01-25T12:03:59+01:00,198,417.53732,5.05065,2108.83618,507.95605,5.05540,2567.92090,27.69683,-25.87565,,,,
2023-01-25T12:04:27+01:00,199,410.34326,5.09812,2091.97803,445.80829,5.11710,2281.24536,27.76874,-25.66393,,,,
2023-01-25T12:05:01+01:00,200,430.95914,5.20724,2244.10693,439.58258,5.17403,2274.41528,27.80939,-25.54338,,,,
2023-01-25T12:05:49+01:00,201,415.13959,5.11235,2122.34033,497.93024,5.08862,2533.78027,27.85542,-25.40604,,,,
2023-01-25T12:06:33+01:00,202,449.15976,5.01267,2251.49121,497.45270,4.93194,2453.40771,27.92197,-25.20601,,,,
2023-01-25T12:07:01+01:00,203,461.12460,4.97943,2296.13989,469.25650,4.87018,2285.36450,27.98254,-25.02235,,,,
2023-01-25T12:07:32+01:00,204,414.66000,5.05540,2096.27222,472.12579,5.22621,2467.42847,28.02222,-24.90116,,,,
2023-01-25T12:08:02+01:00,205,410.34326,5.38739,2210.67822,462.08148,5.08388,2349.16626,28.06310,-24.77564,,,,
2023-01-25T12:08:30+01:00,206,423.29065,5.15031,2180.07959,476.90695,5.00793,2388.31445,28.10378,-24.65001,,,,
2023-01-25T12:09:00+01:00,207,414.18042,5.11235,2117.43677,463.51669,5.13133,2378.45923,28.14291,-24.52844,,,,
2023-01-25T12:09:31+01:00,208,410.82297,5.12659,2106.12061,475.95084,4.96519,2363.18555,28.18187,-24.40676,,,,
2023-01-25T12:10:00+01:00,209,429.52151,5.08388,2183.63550,460.16769,5.33052,2452.93164,28.22331,-24.27654,,,,
2023-01-25T12:10:34+01:00,210,410.82297,5.21198,2141.20166,494.58716,4.91769,2432.22705,28.26322,-24.15041,,,,
